date_start,campaign_id,ad_set_id,ad_id,spend,impressions,clicks,reach,inline_link_clicks,actions,action_values
2026-10-27,MC003,AS004,AD007,591.06,47443,991,37392,760,"[{""action_type"": ""purchase"", ""value"": ""14""}]","[{""action_type"": ""purchase"", ""value"": ""1703.82""}]"
2026-10-27,MC003,AS005,AD008,586.88,35279,756,25988,639,"[{""action_type"": ""purchase"", ""value"": ""16""}]","[{""action_type"": ""purchase"", ""value"": ""1884.91""}]"
2026-10-27,MC004,AS006,AD009,242.88,17410,396,13040,307,"[{""action_type"": ""purchase"", ""value"": ""6""}]","[{""action_type"": ""purchase"", ""value"": ""548.44""}]"
2026-10-27,MC004,AS006,AD010,207.36,13238,288,11057,230,"[{""action_type"": ""purchase"", ""value"": ""6""}]","[{""action_type"": ""purchase"", ""value"": ""774.97""}]"
2026-10-27,MC004,AS007,AD011,231.08,16553,205,13557,173,"[{""action_type"": ""purchase"", ""value"": ""3""}]","[{""action_type"": ""purchase"", ""value"": ""284.51""}]"
2026-10-28,MC001,AS001,AD001,402.06,83058,638,69206,435,"[{""action_type"": ""purchase"", ""value"": ""1""}]","[{""action_type"": ""purchase"", ""value"": ""152.79""}]"
2026-10-28,MC001,AS001,AD002,384.54,64702,634,55711,494,"[{""action_type"": ""purchase"", ""value"": ""2""}]","[{""action_type"": ""purchase"", ""value"": ""250.41""}]"
2026-10-28,MC003,AS004,AD006,616.31,38746,1068,31372,803,"[{""action_type"": ""purchase"", ""value"": ""20""}]","[{""action_type"": ""purchase"", ""value"": ""2814.71""}]"
2026-10-28,MC003,AS004,AD007,562.6,40409,775,29982,641,"[{""action_type"": ""purchase"", ""value"": ""19""}]","[{""action_type"": ""purchase"", ""value"": ""2208.34""}]"
2026-10-28,MC003,AS005,AD008,443.73,32646,779,27317,588,"[{""action_type"": ""purchase"", ""value"": ""12""}]","[{""action_type"": ""purchase"", ""value"": ""1748.64""}]"
2026-10-28,MC004,AS006,AD009,211.38,15022,419,11259,313,"[{""action_type"": ""purchase"", ""value"": ""8""}]","[{""action_type"": ""purchase"", ""value"": ""890.72""}]"
2026-10-28,MC004,AS006,AD010,199.21,14348,342,10537,246,"[{""action_type"": ""purchase"", ""value"": ""9""}]","[{""action_type"": ""purchase"", ""value"": ""1266.0""}]"
2026-10-28,MC004,AS007,AD011,209.49,15454,333,12061,230,"[{""action_type"": ""purchase"", ""value"": ""7""}]","[{""action_type"": ""purchase"", ""value"": ""732.63""}]"
2026-10-29,MC001,AS001,AD001,448.85,67766,584,53743,490,"[{""action_type"": ""purchase"", ""value"": ""2""}]","[{""action_type"": ""purchase"", ""value"": ""291.19""}]"
2026-10-29,MC001,AS001,AD002,421.58,77819,534,60477,368,"[{""action_type"": ""purchase"", ""value"": ""0""}]","[{""action_type"": ""purchase"", ""value"": ""0.0""}]"
2026-10-29,MC003,AS004,AD006,510.57,39633,759,30291,548,"[{""action_type"": ""purchase"", ""value"": ""11""}]","[{""action_type"": ""purchase"", ""value"": ""1058.13""}]"
2026-10-29,MC003,AS004,AD007,567.35,39321,923,28754,729,"[{""action_type"": ""purchase"", ""value"": ""14""}]","[{""action_type"": ""purchase"", ""value"": ""1989.75""}]"
2026-10-29,MC003,AS005,AD008,518.99,45393,957,32708,656,"[{""action_type"": ""purchase"", ""value"": ""20""}]","[{""action_type"": ""purchase"", ""value"": ""2430.76""}]"
2026-10-29,MC004,AS006,AD009,244.14,16343,349,11966,227,"[{""action_type"": ""purchase"", ""value"": ""3""}]","[{""action_type"": ""purchase"", ""value"": ""380.74""}]"
2026-10-29,MC004,AS006,AD010,233.53,13437,317,10248,228,"[{""action_type"": ""purchase"", ""value"": ""4""}]","[{""action_type"": ""purchase"", ""value"": ""480.88""}]"
2026-10-29,MC004,AS007,AD011,218.67,16393,359,13867,283,"[{""action_type"": ""purchase"", ""value"": ""6""}]","[{""action_type"": ""purchase"", ""value"": ""737.15""}]"
2026-10-30,MC001,AS001,AD001,488.51,94523,742,80527,580,"[{""action_type"": ""purchase"", ""value"": ""3""}]","[{""action_type"": ""purchase"", ""value"": ""435.49""}]"
2026-10-30,MC001,AS001,AD002,389.56,80944,713,69531,582,"[{""action_type"": ""purchase"", ""value"": ""2""}]","[{""action_type"": ""purchase"", ""value"": ""208.88""}]"
2026-10-30,MC003,AS004,AD006,523.93,30496,709,24894,601,"[{""action_type"": ""purchase"", ""value"": ""14""}]","[{""action_type"": ""purchase"", ""value"": ""1667.13""}]"
2026-10-30,MC003,AS004,AD007,569.27,41020,776,35372,586,"[{""action_type"": ""purchase"", ""value"": ""18""}]","[{""action_type"": ""purchase"", ""value"": ""2246.08""}]"
2026-10-30,MC003,AS005,AD008,547.87,47606,1172,34806,850,"[{""action_type"": ""purchase"", ""value"": ""13""}]","[{""action_type"": ""purchase"", ""value"": ""1262.21""}]"
2026-10-30,MC004,AS006,AD009,228.09,16639,356,13069,237,"[{""action_type"": ""purchase"", ""value"": ""6""}]","[{""action_type"": ""purchase"", ""value"": ""675.13""}]"
2026-10-30,MC004,AS006,AD010,207.93,14256,294,10422,224,"[{""action_type"": ""purchase"", ""value"": ""5""}]","[{""action_type"": ""purchase"", ""value"": ""626.53""}]"
2026-10-30,MC004,AS007,AD011,213.03,18070,302,13412,248,"[{""action_type"": ""purchase"", ""value"": ""7""}]","[{""action_type"": ""purchase"", ""value"": ""930.34""}]"
2026-10-31,MC001,AS001,AD001,467.04,93954,843,70231,608,"[{""action_type"": ""purchase"", ""value"": ""3""}]","[{""action_type"": ""purchase"", ""value"": ""428.71""}]"
2026-10-31,MC001,AS001,AD002,409.09,61555,534,46915,382,"[{""action_type"": ""purchase"", ""value"": ""2""}]","[{""action_type"": ""purchase"", ""value"": ""170.09""}]"
2026-10-31,MC003,AS004,AD006,533.97,41802,776,33305,531,"[{""action_type"": ""purchase"", ""value"": ""13""}]","[{""action_type"": ""purchase"", ""value"": ""1687.11""}]"
2026-10-31,MC003,AS004,AD007,559.69,41536,1043,30061,885,"[{""action_type"": ""purchase"", ""value"": ""33""}]","[{""action_type"": ""purchase"", ""value"": ""5257.15""}]"
2026-10-31,MC003,AS005,AD008,592.24,34697,590,29125,493,"[{""action_type"": ""purchase"", ""value"": ""15""}]","[{""action_type"": ""purchase"", ""value"": ""1703.55""}]"
2026-10-31,MC004,AS006,AD009,227.65,15613,321,11319,264,"[{""action_type"": ""purchase"", ""value"": ""8""}]","[{""action_type"": ""purchase"", ""value"": ""1142.96""}]"
2026-10-31,MC004,AS006,AD010,213.76,17108,307,13410,252,"[{""action_type"": ""purchase"", ""value"": ""5""}]","[{""action_type"": ""purchase"", ""value"": ""649.36""}]"
2026-10-31,MC004,AS007,AD011,205.06,14808,273,12657,209,"[{""action_type"": ""purchase"", ""value"": ""6""}]","[{""action_type"": ""purchase"", ""value"": ""610.2""}]"
2026-11-01,MC001,AS001,AD001,692.8,99219,702,81863,565,"[{""action_type"": ""purchase"", ""value"": ""3""}]","[{""action_type"": ""purchase"", ""value"": ""462.5""}]"
2026-11-01,MC001,AS001,AD002,723.76,101965,827,86705,589,"[{""action_type"": ""purchase"", ""value"": ""3""}]","[{""action_type"": ""purchase"", ""value"": ""411.76""}]"
2026-11-01,MC003,AS004,AD006,911.75,54724,1178,42584,923,"[{""action_type"": ""purchase"", ""value"": ""23""}]","[{""action_type"": ""purchase"", ""value"": ""2934.88""}]"
2026-11-01,MC003,AS004,AD007,819.59,58494,1229,48654,1009,"[{""action_type"": ""purchase"", ""value"": ""35""}]","[{""action_type"": ""purchase"", ""value"": ""4825.46""}]"
2026-11-01,MC003,AS005,AD008,893.66,69086,1506,51028,1040,"[{""action_type"": ""purchase"", ""value"": ""37""}]","[{""action_type"": ""purchase"", ""value"": ""4099.54""}]"
2026-11-01,MC004,AS006,AD009,376.33,29604,720,23967,504,"[{""action_type"": ""purchase"", ""value"": ""14""}]","[{""action_type"": ""purchase"", ""value"": ""2014.81""}]"
2026-11-01,MC004,AS006,AD010,413.3,35268,848,29189,643,"[{""action_type"": ""purchase"", ""value"": ""13""}]","[{""action_type"": ""purchase"", ""value"": ""1156.54""}]"
2026-11-01,MC004,AS007,AD011,323.77,23629,536,19404,431,"[{""action_type"": ""purchase"", ""value"": ""10""}]","[{""action_type"": ""purchase"", ""value"": ""1243.89""}]"
2026-11-02,MC001,AS001,AD001,727.97,101985,821,84011,632,"[{""action_type"": ""purchase"", ""value"": ""2""}]","[{""action_type"": ""purchase"", ""value"": ""247.31""}]"
2026-11-02,MC001,AS001,AD002,582.32,99790,753,78859,490,"[{""action_type"": ""purchase"", ""value"": ""1""}]","[{""action_type"": ""purchase"", ""value"": ""90.96""}]"
2026-11-02,MC003,AS004,AD006,918.58,64542,1644,56122,1086,"[{""action_type"": ""purchase"", ""value"": ""29""}]","[{""action_type"": ""purchase"", ""value"": ""2680.04""}]"
2026-11-02,MC003,AS004,AD007,933.5,64951,1241,56594,1012,"[{""action_type"": ""purchase"", ""value"": ""19""}]","[{""action_type"": ""purchase"", ""value"": ""2497.63""}]"
2026-11-02,MC003,AS005,AD008,896.2,59251,1271,43791,934,"[{""action_type"": ""purchase"", ""value"": ""20""}]","[{""action_type"": ""purchase"", ""value"": ""2528.53""}]"
2026-11-02,MC004,AS006,AD009,361.03,29089,596,23189,429,"[{""action_type"": ""purchase"", ""value"": ""10""}]","[{""action_type"": ""purchase"", ""value"": ""910.09""}]"
2026-11-02,MC004,AS006,AD010,313.45,21218,370,16940,302,"[{""action_type"": ""purchase"", ""value"": ""5""}]","[{""action_type"": ""purchase"", ""value"": ""527.29""}]"
2026-11-02,MC004,AS007,AD011,361.56,26108,628,21399,532,"[{""action_type"": ""purchase"", ""value"": ""14""}]","[{""action_type"": ""purchase"", ""value"": ""1190.15""}]"
2026-11-03,MC001,AS001,AD001,718.48,107677,1000,88342,719,"[{""action_type"": ""purchase"", ""value"": ""2""}]","[{""action_type"": ""purchase"", ""value"": ""243.46""}]"
2026-11-03,MC001,AS001,AD002,806.49,113386,861,81884,703,"[{""action_type"": ""purchase"", ""value"": ""2""}]","[{""action_type"": ""purchase"", ""value"": ""304.62""}]"
2026-11-03,MC003,AS004,AD006,844.4,59273,1260,43443,847,"[{""action_type"": ""purchase"", ""value"": ""22""}]","[{""action_type"": ""purchase"", ""value"": ""2555.63""}]"
2026-11-03,MC003,AS004,AD007,854.81,58434,1477,48493,1131,"[{""action_type"": ""purchase"", ""value"": ""27""}]","[{""action_type"": ""purchase"", ""value"": ""2644.84""}]"
2026-11-03,MC003,AS005,AD008,922.71,68110,1576,59729,1317,"[{""action_type"": ""purchase"", ""value"": ""41""}]","[{""action_type"": ""purchase"", ""value"": ""4156.75""}]"
2026-11-03,MC004,AS006,AD009,332.71,22418,492,16261,395,"[{""action_type"": ""purchase"", ""value"": ""8""}]","[{""action_type"": ""purchase"", ""value"": ""1002.46""}]"
2026-11-03,MC004,AS006,AD010,354.77,27275,621,22588,453,"[{""action_type"": ""purchase"", ""value"": ""12""}]","[{""action_type"": ""purchase"", ""value"": ""1648.18""}]"
2026-11-03,MC004,AS007,AD011,342.33,30429,675,22007,492,"[{""action_type"": ""purchase"", ""value"": ""8""}]","[{""action_type"": ""purchase"", ""value"": ""1118.17""}]"
2026-11-04,MC001,AS001,AD001,647.22,88726,572,72413,483,"[{""action_type"": ""purchase"", ""value"": ""2""}]","[{""action_type"": ""purchase"", ""value"": ""271.25""}]"
2026-11-04,MC001,AS001,AD002,783.43,143406,1050,112145,774,"[{""action_type"": ""purchase"", ""value"": ""3""}]","[{""action_type"": ""purchase"", ""value"": ""272.26""}]"
2026-11-04,MC003,AS004,AD006,885.11,64590,1759,48275,1353,"[{""action_type"": ""purchase"", ""value"": ""42""}]","[{""action_type"": ""purchase"", ""value"": ""4094.81""}]"
2026-11-04,MC003,AS004,AD007,956.82,57574,1536,48242,1063,"[{""action_type"": ""purchase"", ""value"": ""25""}]","[{""action_type"": ""purchase"", ""value"": ""3503.8""}]"
2026-11-04,MC003,AS005,AD008,971.0,59785,1474,47545,1126,"[{""action_type"": ""purchase"", ""value"": ""26""}]","[{""action_type"": ""purchase"", ""value"": ""2481.94""}]"
2026-11-04,MC004,AS006,AD009,346.7,22406,452,19214,384,"[{""action_type"": ""purchase"", ""value"": ""8""}]","[{""action_type"": ""purchase"", ""value"": ""781.17""}]"
2026-11-04,MC004,AS006,AD010,364.06,23583,505,18826,406,"[{""action_type"": ""purchase"", ""value"": ""10""}]","[{""action_type"": ""purchase"", ""value"": ""1494.15""}]"
2026-11-04,MC004,AS007,AD011,311.59,23225,357,18525,299,"[{""action_type"": ""purchase"", ""value"": ""8""}]","[{""action_type"": ""purchase"", ""value"": ""862.68""}]"
2026-11-05,MC001,AS001,AD001,825.15,139460,1336,105136,1006,"[{""action_type"": ""purchase"", ""value"": ""2""}]","[{""action_type"": ""purchase"", ""value"": ""272.25""}]"
2026-11-05,MC001,AS001,AD002,770.99,105292,976,78810,724,"[{""action_type"": ""purchase"", ""value"": ""4""}]","[{""action_type"": ""purchase"", ""value"": ""439.86""}]"
2026-11-05,MC003,AS004,AD006,1026.4,68551,1342,58673,1090,"[{""action_type"": ""purchase"", ""value"": ""28""}]","[{""action_type"": ""purchase"", ""value"": ""2769.05""}]"
2026-11-05,MC003,AS004,AD007,862.57,74726,1311,61000,932,"[{""action_type"": ""purchase"", ""value"": ""23""}]","[{""action_type"": ""purchase"", ""value"": ""2930.3""}]"
2026-11-05,MC003,AS005,AD008,878.31,60722,1011,47361,780,"[{""action_type"": ""purchase"", ""value"": ""19""}]","[{""action_type"": ""purchase"", ""value"": ""1890.82""}]"
2026-11-05,MC004,AS006,AD009,374.67,29061,731,21271,557,"[{""action_type"": ""purchase"", ""value"": ""12""}]","[{""action_type"": ""purchase"", ""value"": ""1877.91""}]"
2026-11-05,MC004,AS006,AD010,332.5,26670,509,22954,378,"[{""action_type"": ""purchase"", ""value"": ""10""}]","[{""action_type"": ""purchase"", ""value"": ""1449.52""}]"
2026-11-05,MC004,AS007,AD011,358.93,20882,483,16505,343,"[{""action_type"": ""purchase"", ""value"": ""7""}]","[{""action_type"": ""purchase"", ""value"": ""854.3""}]"
2026-11-06,MC001,AS001,AD001,728.83,108341,836,82075,648,"[{""action_type"": ""purchase"", ""value"": ""3""}]","[{""action_type"": ""purchase"", ""value"": ""277.18""}]"
2026-11-06,MC001,AS001,AD002,740.36,117774,800,95371,571,"[{""action_type"": ""purchase"", ""value"": ""1""}]","[{""action_type"": ""purchase"", ""value"": ""111.28""}]"
2026-11-06,MC003,AS004,AD006,897.5,65744,1540,53089,1246,"[{""action_type"": ""purchase"", ""value"": ""30""}]","[{""action_type"": ""purchase"", ""value"": ""4360.43""}]"
2026-11-06,MC003,AS004,AD007,905.48,77928,1663,61969,1361,"[{""action_type"": ""purchase"", ""value"": ""32""}]","[{""action_type"": ""purchase"", ""value"": ""4229.19""}]"
2026-11-06,MC003,AS005,AD008,894.63,55306,1596,47009,1175,"[{""action_type"": ""purchase"", ""value"": ""30""}]","[{""action_type"": ""purchase"", ""value"": ""3094.18""}]"
2026-11-06,MC004,AS006,AD009,371.54,31226,707,24411,509,"[{""action_type"": ""purchase"", ""value"": ""14""}]","[{""action_type"": ""purchase"", ""value"": ""1534.1""}]"
2026-11-06,MC004,AS006,AD010,409.08,29765,609,25201,420,"[{""action_type"": ""purchase"", ""value"": ""11""}]","[{""action_type"": ""purchase"", ""value"": ""1319.23""}]"
2026-11-06,MC004,AS007,AD011,318.35,24193,527,18716,429,"[{""action_type"": ""purchase"", ""value"": ""11""}]","[{""action_type"": ""purchase"", ""value"": ""1011.88""}]"
2026-11-07,MC001,AS001,AD001,646.39,124473,834,108500,641,"[{""action_type"": ""purchase"", ""value"": ""3""}]","[{""action_type"": ""purchase"", ""value"": ""439.22""}]"
2026-11-07,MC001,AS001,AD002,644.32,106566,841,76894,654,"[{""action_type"": ""purchase"", ""value"": ""3""}]","[{""action_type"": ""purchase"", ""value"": ""317.07""}]"
2026-11-07,MC003,AS004,AD006,834.18,51246,838,42874,668,"[{""action_type"": ""purchase"", ""value"": ""18""}]","[{""action_type"": ""purchase"", ""value"": ""1606.15""}]"
2026-11-07,MC003,AS004,AD007,858.45,63023,1051,46054,772,"[{""action_type"": ""purchase"", ""value"": ""20""}]","[{""action_type"": ""purchase"", ""value"": ""2371.5""}]"
2026-11-07,MC003,AS005,AD008,809.44,57545,1075,49933,792,"[{""action_type"": ""purchase"", ""value"": ""19""}]","[{""action_type"": ""purchase"", ""value"": ""2089.33""}]"
2026-11-07,MC004,AS006,AD009,332.23,22155,518,18308,340,"[{""action_type"": ""purchase"", ""value"": ""8""}]","[{""action_type"": ""purchase"", ""value"": ""1097.83""}]"
2026-11-07,MC004,AS006,AD010,361.44,29035,577,21545,394,"[{""action_type"": ""purchase"", ""value"": ""11""}]","[{""action_type"": ""purchase"", ""value"": ""1733.65""}]"
2026-11-07,MC004,AS007,AD011,440.1,30638,626,25809,451,"[{""action_type"": ""purchase"", ""value"": ""12""}]","[{""action_type"": ""purchase"", ""value"": ""1279.35""}]"
2026-11-08,MC001,AS001,AD001,731.41,109470,921,83751,699,"[{""action_type"": ""purchase"", ""value"": ""4""}]","[{""action_type"": ""purchase"", ""value"": ""469.76""}]"
2026-11-08,MC001,AS001,AD002,682.42,98487,859,75131,634,"[{""action_type"": ""purchase"", ""value"": ""2""}]","[{""action_type"": ""purchase"", ""value"": ""222.83""}]"
2026-11-08,MC003,AS004,AD006,864.41,61320,1366,47641,1057,"[{""action_type"": ""purchase"", ""value"": ""31""}]","[{""action_type"": ""purchase"", ""value"": ""3088.74""}]"
2026-11-08,MC003,AS004,AD007,1015.73,84748,1593,69438,1266,"[{""action_type"": ""purchase"", ""value"": ""23""}]","[{""action_type"": ""purchase"", ""value"": ""2685.34""}]"
2026-11-08,MC003,AS005,AD008,934.82,64717,1105,55499,762,"[{""action_type"": ""purchase"", ""value"": ""20""}]","[{""action_type"": ""purchase"", ""value"": ""2812.42""}]"
2026-11-08,MC004,AS006,AD009,353.35,22277,439,19441,295,"[{""action_type"": ""purchase"", ""value"": ""6""}]","[{""action_type"": ""purchase"", ""value"": ""531.8""}]"
2026-11-08,MC004,AS006,AD010,361.82,24479,664,21097,465,"[{""action_type"": ""purchase"", ""value"": ""10""}]","[{""action_type"": ""purchase"", ""value"": ""1362.2""}]"
2026-11-08,MC004,AS007,AD011,398.01,30279,519,23527,421,"[{""action_type"": ""purchase"", ""value"": ""9""}]","[{""action_type"": ""purchase"", ""value"": ""1331.3""}]"
2026-11-09,MC001,AS001,AD001,716.6,119394,1057,87602,727,"[{""action_type"": ""purchase"", ""value"": ""2""}]","[{""action_type"": ""purchase"", ""value"": ""291.48""}]"
2026-11-09,MC001,AS001,AD002,776.33,105387,1092,76458,796,"[{""action_type"": ""purchase"", ""value"": ""4""}]","[{""action_type"": ""purchase"", ""value"": ""469.89""}]"
2026-11-09,MC003,AS004,AD006,929.87,56091,1053,46873,893,"[{""action_type"": ""purchase"", ""value"": ""19""}]","[{""action_type"": ""purchase"", ""value"": ""2744.23""}]"
2026-11-09,MC003,AS004,AD007,803.13,52400,1414,42451,1083,"[{""action_type"": ""purchase"", ""value"": ""27""}]","[{""action_type"": ""purchase"", ""value"": ""2298.2""}]"
2026-11-09,MC003,AS005,AD008,852.24,55854,1314,41366,1021,"[{""action_type"": ""purchase"", ""value"": ""35""}]","[{""action_type"": ""purchase"", ""value"": ""3140.89""}]"
2026-11-09,MC004,AS006,AD009,391.38,26425,604,21296,422,"[{""action_type"": ""purchase"", ""value"": ""14""}]","[{""action_type"": ""purchase"", ""value"": ""2194.37""}]"
2026-11-09,MC004,AS006,AD010,395.62,22412,540,18813,371,"[{""action_type"": ""purchase"", ""value"": ""8""}]","[{""action_type"": ""purchase"", ""value"": ""1152.68""}]"
2026-11-09,MC004,AS007,AD011,350.02,24258,571,18788,437,"[{""action_type"": ""purchase"", ""value"": ""11""}]","[{""action_type"": ""purchase"", ""value"": ""1252.44""}]"
2026-11-10,MC001,AS001,AD001,700.69,104678,842,89349,617,"[{""action_type"": ""purchase"", ""value"": ""1""}]","[{""action_type"": ""purchase"", ""value"": ""157.86""}]"
2026-11-10,MC001,AS001,AD002,728.05,104643,876,82741,625,"[{""action_type"": ""purchase"", ""value"": ""2""}]","[{""action_type"": ""purchase"", ""value"": ""177.22""}]"
2026-11-10,MC003,AS004,AD006,887.13,59070,1415,43624,1192,"[{""action_type"": ""purchase"", ""value"": ""28""}]","[{""action_type"": ""purchase"", ""value"": ""3941.15""}]"
2026-11-10,MC003,AS004,AD007,1018.35,70050,1473,53300,1218,"[{""action_type"": ""purchase"", ""value"": ""26""}]","[{""action_type"": ""purchase"", ""value"": ""2607.15""}]"
2026-11-10,MC003,AS005,AD008,922.4,61313,1252,46228,901,"[{""action_type"": ""purchase"", ""value"": ""23""}]","[{""action_type"": ""purchase"", ""value"": ""3343.99""}]"
2026-11-10,MC004,AS006,AD009,373.83,25654,652,21669,481,"[{""action_type"": ""purchase"", ""value"": ""14""}]","[{""action_type"": ""purchase"", ""value"": ""2122.45""}]"
2026-11-10,MC004,AS006,AD010,339.4,22225,518,18843,424,"[{""action_type"": ""purchase"", ""value"": ""9""}]","[{""action_type"": ""purchase"", ""value"": ""1415.91""}]"
2026-11-10,MC004,AS007,AD011,363.21,23375,557,18194,444,"[{""action_type"": ""purchase"", ""value"": ""11""}]","[{""action_type"": ""purchase"", ""value"": ""1056.61""}]"
2026-11-11,MC001,AS001,AD001,718.96,131418,1127,110678,896,"[{""action_type"": ""purchase"", ""value"": ""4""}]","[{""action_type"": ""purchase"", ""value"": ""431.61""}]"
2026-11-11,MC001,AS001,AD002,669.82,114009,952,85932,683,"[{""action_type"": ""purchase"", ""value"": ""5""}]","[{""action_type"": ""purchase"", ""value"": ""742.1""}]"
2026-11-11,MC003,AS004,AD006,894.33,64545,1109,51813,741,"[{""action_type"": ""purchase"", ""value"": ""22""}]","[{""action_type"": ""purchase"", ""value"": ""3255.59""}]"
2026-11-11,MC003,AS004,AD007,960.76,59102,1273,49402,1038,"[{""action_type"": ""purchase"", ""value"": ""23""}]","[{""action_type"": ""purchase"", ""value"": ""2063.12""}]"
2026-11-11,MC003,AS005,AD008,871.05,69346,1493,52297,1168,"[{""action_type"": ""purchase"", ""value"": ""24""}]","[{""action_type"": ""purchase"", ""value"": ""3313.69""}]"
2026-11-11,MC004,AS006,AD009,327.76,20161,503,16745,332,"[{""action_type"": ""purchase"", ""value"": ""9""}]","[{""action_type"": ""purchase"", ""value"": ""1316.79""}]"
2026-11-11,MC004,AS006,AD010,360.64,21881,521,18550,356,"[{""action_type"": ""purchase"", ""value"": ""6""}]","[{""action_type"": ""purchase"", ""value"": ""704.96""}]"
2026-11-11,MC004,AS007,AD011,426.59,27578,665,23589,517,"[{""action_type"": ""purchase"", ""value"": ""12""}]","[{""action_type"": ""purchase"", ""value"": ""1824.18""}]"
2026-11-12,MC001,AS001,AD001,665.64,97118,702,82318,528,"[{""action_type"": ""purchase"", ""value"": ""2""}]","[{""action_type"": ""purchase"", ""value"": ""227.63""}]"
2026-11-12,MC001,AS001,AD002,710.43,133264,1436,116483,1069,"[{""action_type"": ""purchase"", ""value"": ""4""}]","[{""action_type"": ""purchase"", ""value"": ""532.8""}]"
2026-11-12,MC003,AS004,AD006,770.16,53957,1238,40155,1026,"[{""action_type"": ""purchase"", ""value"": ""16""}]","[{""action_type"": ""purchase"", ""value"": ""2048.24""}]"
2026-11-12,MC003,AS004,AD007,978.23,64261,1248,47888,915,"[{""action_type"": ""purchase"", ""value"": ""30""}]","[{""action_type"": ""purchase"", ""value"": ""3342.59""}]"
2026-11-12,MC003,AS005,AD008,813.35,57832,1189,50475,961,"[{""action_type"": ""purchase"", ""value"": ""19""}]","[{""action_type"": ""purchase"", ""value"": ""2643.45""}]"
2026-11-12,MC004,AS006,AD009,306.67,18889,474,13836,386,"[{""action_type"": ""purchase"", ""value"": ""11""}]","[{""action_type"": ""purchase"", ""value"": ""1359.72""}]"
2026-11-12,MC004,AS006,AD010,381.68,28798,575,23257,391,"[{""action_type"": ""purchase"", ""value"": ""7""}]","[{""action_type"": ""purchase"", ""value"": ""680.94""}]"
2026-11-12,MC004,AS007,AD011,351.59,30685,577,23101,487,"[{""action_type"": ""purchase"", ""value"": ""11""}]","[{""action_type"": ""purchase"", ""value"": ""1042.9""}]"
2026-11-13,MC001,AS001,AD001,746.48,127104,1113,91684,937,"[{""action_type"": ""purchase"", ""value"": ""4""}]","[{""action_type"": ""purchase"", ""value"": ""396.91""}]"
2026-11-13,MC001,AS001,AD002,644.73,95418,872,73065,627,"[{""action_type"": ""purchase"", ""value"": ""3""}]","[{""action_type"": ""purchase"", ""value"": ""407.38""}]"
2026-11-13,MC003,AS004,AD006,894.98,59895,1392,46977,953,"[{""action_type"": ""purchase"", ""value"": ""21""}]","[{""action_type"": ""purchase"", ""value"": ""2818.23""}]"
2026-11-13,MC003,AS004,AD007,921.24,64814,1291,49463,896,"[{""action_type"": ""purchase"", ""value"": ""22""}]","[{""action_type"": ""purchase"", ""value"": ""3315.53""}]"
2026-11-13,MC003,AS005,AD008,922.09,64108,1759,53977,1452,"[{""action_type"": ""purchase"", ""value"": ""41""}]","[{""action_type"": ""purchase"", ""value"": ""5439.51""}]"
2026-11-13,MC004,AS006,AD009,379.3,28388,541,20789,392,"[{""action_type"": ""purchase"", ""value"": ""10""}]","[{""action_type"": ""purchase"", ""value"": ""1011.44""}]"
2026-11-13,MC004,AS006,AD010,370.49,25493,369,21650,276,"[{""action_type"": ""purchase"", ""value"": ""8""}]","[{""action_type"": ""purchase"", ""value"": ""960.18""}]"
2026-11-13,MC004,AS007,AD011,398.99,32440,819,25889,588,"[{""action_type"": ""purchase"", ""value"": ""10""}]","[{""action_type"": ""purchase"", ""value"": ""1209.11""}]"
2026-11-14,MC001,AS001,AD001,751.24,114941,1033,100728,783,"[{""action_type"": ""purchase"", ""value"": ""3""}]","[{""action_type"": ""purchase"", ""value"": ""276.48""}]"
2026-11-14,MC001,AS001,AD002,816.98,139951,1124,108615,945,"[{""action_type"": ""purchase"", ""value"": ""4""}]","[{""action_type"": ""purchase"", ""value"": ""459.76""}]"
2026-11-14,MC003,AS004,AD006,1085.8,90648,2210,74865,1477,"[{""action_type"": ""purchase"", ""value"": ""37""}]","[{""action_type"": ""purchase"", ""value"": ""3985.58""}]"
2026-11-14,MC003,AS004,AD007,902.08,66896,1591,48810,1296,"[{""action_type"": ""purchase"", ""value"": ""30""}]","[{""action_type"": ""purchase"", ""value"": ""2655.96""}]"
2026-11-14,MC003,AS005,AD008,997.6,78273,1854,64256,1421,"[{""action_type"": ""purchase"", ""value"": ""38""}]","[{""action_type"": ""purchase"", ""value"": ""3400.16""}]"
2026-11-14,MC004,AS006,AD009,411.06,32564,847,28126,572,"[{""action_type"": ""purchase"", ""value"": ""12""}]","[{""action_type"": ""purchase"", ""value"": ""1827.5""}]"
2026-11-14,MC004,AS006,AD010,331.85,22281,439,17879,352,"[{""action_type"": ""purchase"", ""value"": ""9""}]","[{""action_type"": ""purchase"", ""value"": ""1437.56""}]"
2026-11-14,MC004,AS007,AD011,360.36,20705,411,15938,342,"[{""action_type"": ""purchase"", ""value"": ""10""}]","[{""action_type"": ""purchase"", ""value"": ""1322.5""}]"
2026-11-15,MC001,AS001,AD001,706.12,118651,953,103944,688,"[{""action_type"": ""purchase"", ""value"": ""4""}]","[{""action_type"": ""purchase"", ""value"": ""413.5""}]"
2026-11-15,MC001,AS001,AD002,719.8,107783,1102,81077,878,"[{""action_type"": ""purchase"", ""value"": ""2""}]","[{""action_type"": ""purchase"", ""value"": ""293.64""}]"
