id,created,amount,currency,status,livemode,customer
ch_000000000000105a,1795867920,115167,usd,succeeded,True,
ch_000000000000105b,1795871580,98976,usd,succeeded,True,
ch_000000000000105c,1795884420,42739,usd,succeeded,True,
ch_000000000000105d,1795898520,27214,usd,succeeded,True,
ch_000000000000105e,1795831080,29389,usd,succeeded,True,
ch_000000000000105f,1795857960,51966,usd,succeeded,True,
ch_0000000000001060,1795855740,17622,usd,succeeded,True,
ch_0000000000001061,1795882620,42229,usd,succeeded,True,
ch_0000000000001062,1795826220,5900,usd,succeeded,True,
ch_0000000000001063,1795857000,30158,usd,succeeded,True,
ch_0000000000001064,1795858860,8197,usd,succeeded,True,
ch_0000000000001065,1795886280,42599,usd,succeeded,True,
ch_0000000000001066,1795850760,28643,usd,succeeded,True,
ch_0000000000001067,1795875660,34616,usd,succeeded,True,
ch_0000000000001068,1795875000,13751,usd,succeeded,True,
ch_0000000000001069,1795861920,27158,usd,succeeded,True,
ch_000000000000106a,1795874940,51638,usd,succeeded,True,
ch_000000000000106b,1795848960,4644,usd,succeeded,True,
ch_000000000000106c,1795835700,20506,usd,succeeded,True,
ch_000000000000106d,1795901340,11513,usd,succeeded,True,
ch_000000000000106e,1795839240,6998,usd,succeeded,True,
ch_000000000000106f,1795879980,77779,usd,succeeded,True,
ch_0000000000001070,1795831500,17547,usd,succeeded,True,
ch_0000000000001071,1795852800,13176,usd,succeeded,True,
ch_0000000000001072,1795903560,56636,usd,succeeded,True,
ch_0000000000001073,1795828800,38637,usd,succeeded,True,
ch_0000000000001074,1795840440,7665,usd,succeeded,True,
ch_0000000000001075,1795844880,4311,usd,succeeded,True,
ch_0000000000001076,1795844940,30464,usd,succeeded,True,
ch_0000000000001077,1795836600,45652,usd,succeeded,True,
ch_0000000000001078,1795863660,35414,usd,succeeded,True,
ch_0000000000001079,1795875120,64578,usd,succeeded,True,
ch_000000000000107a,1795870260,37587,usd,succeeded,True,
ch_000000000000107b,1795862520,14288,usd,succeeded,True,
ch_000000000000107c,1795880820,94841,usd,succeeded,True,
ch_000000000000107d,1795862940,24735,usd,succeeded,True,
ch_000000000000107e,1795890660,12036,usd,succeeded,True,
ch_000000000000107f,1795908120,23904,usd,succeeded,True,
ch_0000000000001080,1795890780,47234,usd,succeeded,True,
ch_0000000000001081,1795872360,17596,usd,succeeded,True,
ch_0000000000001082,1795897260,16271,usd,succeeded,True,
ch_0000000000001083,1795829280,55967,usd,succeeded,True,
ch_0000000000001084,1795826160,9360,usd,succeeded,True,
ch_0000000000001085,1795832820,31985,usd,succeeded,True,
ch_0000000000001086,1795878120,83738,usd,succeeded,True,
ch_0000000000001087,1795893120,6993,usd,succeeded,True,
ch_0000000000001088,1795905120,8179,usd,succeeded,True,
ch_0000000000001089,1795885620,65209,usd,succeeded,True,
ch_000000000000108a,1795885020,61736,usd,succeeded,True,
ch_000000000000108b,1795905720,72036,usd,succeeded,True,
ch_000000000000108c,1795863060,102975,usd,succeeded,True,
ch_000000000000108d,1795853340,74411,usd,succeeded,True,
ch_000000000000108e,1795858080,53500,usd,succeeded,True,
ch_000000000000108f,1795896660,2996,usd,succeeded,True,
ch_0000000000001090,1795885620,19630,usd,succeeded,True,
ch_0000000000001091,1795892460,34109,usd,succeeded,True,
ch_0000000000001092,1795899600,19912,usd,succeeded,True,
ch_0000000000001093,1795855380,23156,usd,succeeded,True,
ch_0000000000001094,1795841100,9839,usd,succeeded,True,
ch_0000000000001095,1795824840,52647,usd,succeeded,True,
ch_0000000000001096,1795852740,78866,usd,succeeded,True,
ch_0000000000001097,1795881780,74613,usd,succeeded,True,
ch_0000000000001098,1795889400,18402,usd,succeeded,True,
ch_0000000000001099,1795855560,93339,usd,succeeded,True,
ch_000000000000109a,1795853280,72491,usd,succeeded,True,
ch_000000000000109b,1795873920,67163,usd,succeeded,True,
ch_000000000000109c,1795864200,33577,usd,succeeded,True,
ch_000000000000109d,1795885920,24081,usd,succeeded,True,
ch_000000000000109e,1795828080,38107,usd,succeeded,True,
ch_000000000000109f,1795899720,13077,usd,succeeded,True,
ch_00000000000010a0,1795866600,21495,usd,succeeded,True,
ch_00000000000010a1,1795851180,48890,usd,succeeded,True,
ch_00000000000010a2,1795903500,84488,usd,succeeded,True,
ch_00000000000010a3,1795895520,50187,usd,succeeded,True,
ch_00000000000010a4,1795844940,136240,usd,succeeded,True,
ch_00000000000010a5,1795859280,53448,usd,succeeded,True,
ch_00000000000010a6,1795905600,15303,usd,succeeded,True,
ch_00000000000010a7,1795895880,25677,usd,succeeded,True,
ch_00000000000010a8,1795896840,18644,usd,succeeded,True,
ch_00000000000010a9,1795824540,35615,usd,succeeded,True,
ch_00000000000010aa,1795899720,53190,usd,succeeded,True,
ch_00000000000010ab,1795832760,13905,usd,succeeded,True,
ch_00000000000010ac,1795901880,13322,usd,succeeded,True,
ch_00000000000010ad,1795845060,50909,usd,succeeded,True,
ch_00000000000010ae,1795907820,5825,usd,succeeded,True,
ch_00000000000010af,1795868760,41387,usd,succeeded,True,
ch_00000000000010b0,1795885380,20551,usd,succeeded,True,
ch_00000000000010b1,1795880640,39624,usd,succeeded,True,
ch_00000000000010b2,1795848840,68087,usd,succeeded,True,
ch_00000000000010b3,1795892040,77000,usd,succeeded,True,
ch_00000000000010b4,1795874760,5770,usd,succeeded,True,
ch_00000000000010b5,1795833600,18665,usd,succeeded,True,
ch_00000000000010b6,1795895880,29899,usd,succeeded,True,
ch_00000000000010b7,1795840500,64984,usd,succeeded,True,
ch_00000000000010b8,1795903680,31214,usd,succeeded,True,
ch_00000000000010b9,1795897500,45258,usd,failed,True,
ch_00000000000010ba,1795828620,36430,usd,succeeded,True,
ch_00000000000010bb,1795828320,23515,usd,succeeded,True,
ch_00000000000010bc,1795900740,60666,usd,succeeded,True,
ch_00000000000010bd,1795865640,8485,usd,succeeded,True,
ch_00000000000010be,1795890720,4677,usd,succeeded,True,
ch_00000000000010bf,1795906860,11317,usd,succeeded,True,
ch_00000000000010c0,1795832880,99234,usd,succeeded,True,
ch_00000000000010c1,1795828140,84925,usd,succeeded,True,
ch_00000000000010c2,1795826940,13488,usd,succeeded,True,
ch_00000000000010c3,1795898460,20845,usd,succeeded,True,
ch_00000000000010c4,1795841940,100385,usd,succeeded,True,
ch_00000000000010c5,1795843980,21000,usd,succeeded,True,
ch_00000000000010c6,1795899180,26073,usd,succeeded,True,
ch_00000000000010c7,1795864380,44407,usd,succeeded,True,
ch_00000000000010c8,1795896840,7294,usd,succeeded,True,
ch_00000000000010c9,1795894860,12908,usd,succeeded,True,
ch_00000000000010ca,1795862760,73155,usd,succeeded,True,
ch_00000000000010cb,1795876200,57932,usd,succeeded,True,
ch_00000000000010cc,1795825980,17708,usd,succeeded,True,
ch_00000000000010cd,1795858740,10077,usd,succeeded,True,
ch_00000000000010ce,1795853760,14365,usd,succeeded,True,
ch_00000000000010cf,1795846500,41395,usd,succeeded,True,
ch_00000000000010d0,1795844340,5348,usd,succeeded,True,
ch_00000000000010d1,1795906980,12082,usd,succeeded,True,
ch_00000000000010d2,1795872780,67300,usd,succeeded,True,
ch_00000000000010d3,1795883880,23434,usd,succeeded,True,
ch_00000000000010d4,1795905720,71328,usd,succeeded,True,
ch_00000000000010d5,1795824240,45634,usd,succeeded,True,
ch_00000000000010d6,1795979280,33370,usd,succeeded,True,
ch_00000000000010d7,1795936860,14713,usd,succeeded,True,
ch_00000000000010d8,1795934460,91240,usd,succeeded,True,
ch_00000000000010d9,1795920720,8923,usd,succeeded,True,
ch_00000000000010da,1795977840,242150,usd,succeeded,True,
ch_00000000000010db,1795954560,5221,usd,succeeded,True,
ch_00000000000010dc,1795954380,32701,usd,succeeded,True,
ch_00000000000010dd,1795940220,16310,usd,succeeded,True,
ch_00000000000010de,1795932420,6155,usd,succeeded,True,
ch_00000000000010df,1795981560,69821,usd,succeeded,True,
ch_00000000000010e0,1795928400,19129,usd,succeeded,True,
ch_00000000000010e1,1795931040,22848,usd,succeeded,True,
ch_00000000000010e2,1795918140,11877,usd,succeeded,True,
ch_00000000000010e3,1795970580,62691,usd,succeeded,True,
ch_00000000000010e4,1795986540,63121,usd,succeeded,True,
ch_00000000000010e5,1795947360,40361,usd,succeeded,True,
ch_00000000000010e6,1795924920,39546,usd,succeeded,True,
ch_00000000000010e7,1795976520,33596,usd,succeeded,True,
ch_00000000000010e8,1795991340,9689,usd,succeeded,True,
ch_00000000000010e9,1795941060,44807,usd,succeeded,True,
ch_00000000000010ea,1795994340,8557,usd,succeeded,True,
ch_00000000000010eb,1795992060,32836,usd,succeeded,True,
ch_00000000000010ec,1795925940,5271,usd,succeeded,True,
ch_00000000000010ed,1795972680,22927,usd,succeeded,True,
ch_00000000000010ee,1795986300,34852,usd,succeeded,True,
ch_00000000000010ef,1795951500,27847,usd,succeeded,True,
ch_00000000000010f0,1795938840,11424,usd,succeeded,True,
ch_00000000000010f1,1795935120,17984,usd,succeeded,True,
ch_00000000000010f2,1795958040,54653,usd,succeeded,True,
ch_00000000000010f3,1795952160,51082,usd,succeeded,True,
ch_00000000000010f4,1795958940,14107,usd,succeeded,True,
ch_00000000000010f5,1795989360,15575,usd,succeeded,True,
ch_00000000000010f6,1795963560,46944,usd,succeeded,True,
ch_00000000000010f7,1795933440,53780,usd,succeeded,True,
ch_00000000000010f8,1795927740,60580,usd,succeeded,True,
ch_00000000000010f9,1795917540,4746,usd,succeeded,True,
ch_00000000000010fa,1795927140,155172,usd,succeeded,True,
ch_00000000000010fb,1795967280,41015,usd,succeeded,True,
ch_00000000000010fc,1795945440,19163,usd,succeeded,True,
ch_00000000000010fd,1795957620,37208,usd,succeeded,True,
ch_00000000000010fe,1795932240,26954,usd,succeeded,True,
ch_00000000000010ff,1795947180,60495,usd,succeeded,True,
ch_0000000000001100,1795911900,126716,usd,succeeded,True,
ch_0000000000001101,1795946580,5105,usd,succeeded,True,
ch_0000000000001102,1795915500,28643,usd,succeeded,True,
ch_0000000000001103,1795992960,29541,usd,succeeded,True,
ch_0000000000001104,1795922040,18890,usd,succeeded,True,
ch_0000000000001105,1795986840,44595,usd,succeeded,True,
ch_0000000000001106,1795913280,9387,usd,succeeded,True,
ch_0000000000001107,1795983840,24436,usd,succeeded,True,
ch_0000000000001108,1795924260,28622,usd,succeeded,True,
ch_0000000000001109,1795931220,57380,usd,succeeded,True,
ch_000000000000110a,1795943340,72543,usd,succeeded,True,
ch_000000000000110b,1795915200,13404,usd,succeeded,True,
ch_000000000000110c,1795992060,31869,usd,succeeded,True,
ch_000000000000110d,1795915800,15087,usd,succeeded,True,
ch_000000000000110e,1795964400,69852,usd,succeeded,True,
ch_000000000000110f,1795914480,8623,usd,succeeded,True,
ch_0000000000001110,1795976400,42979,usd,succeeded,True,
ch_0000000000001111,1795937460,25340,usd,succeeded,True,
ch_0000000000001112,1795921560,35573,usd,succeeded,True,
ch_0000000000001113,1795950120,2586,usd,succeeded,True,
ch_0000000000001114,1795973880,5148,usd,succeeded,True,
ch_0000000000001115,1795951620,12785,usd,succeeded,True,
ch_0000000000001116,1795939440,37409,usd,succeeded,True,
ch_0000000000001117,1795926780,7193,usd,succeeded,True,
ch_0000000000001118,1795955640,18910,usd,succeeded,True,
ch_0000000000001119,1795931160,52996,usd,succeeded,True,
ch_000000000000111a,1795973280,12204,usd,succeeded,True,
ch_000000000000111b,1795977300,9070,usd,succeeded,True,
ch_000000000000111c,1795942920,52841,usd,succeeded,True,
ch_000000000000111d,1795987620,21650,usd,succeeded,True,
ch_000000000000111e,1795961400,71185,usd,succeeded,True,
ch_000000000000111f,1795952160,8419,usd,succeeded,True,
ch_0000000000001120,1795924980,70196,usd,succeeded,True,
ch_0000000000001121,1795921680,51300,usd,succeeded,True,
ch_0000000000001122,1795926840,27514,usd,succeeded,True,
ch_0000000000001123,1795926840,19140,usd,succeeded,True,
ch_0000000000001124,1795971000,112575,usd,succeeded,True,
ch_0000000000001125,1795918740,32037,usd,succeeded,True,
ch_0000000000001126,1795991400,19117,usd,succeeded,True,
ch_0000000000001127,1795917900,29770,usd,succeeded,True,
ch_0000000000001128,1795996140,30750,usd,succeeded,True,
ch_0000000000001129,1795927080,15544,usd,succeeded,True,
ch_000000000000112a,1795929780,54366,usd,succeeded,True,
ch_000000000000112b,1795973280,77694,usd,succeeded,True,
ch_000000000000112c,1795949280,48699,usd,succeeded,True,
ch_000000000000112d,1795943220,14797,usd,succeeded,True,
ch_000000000000112e,1795918320,7584,usd,succeeded,True,
ch_000000000000112f,1795957980,15756,usd,succeeded,True,
ch_0000000000001130,1795964760,29430,usd,succeeded,True,
ch_0000000000001131,1795956540,13926,usd,succeeded,True,
ch_0000000000001132,1795942380,32341,usd,succeeded,True,
ch_0000000000001133,1795987260,39634,usd,succeeded,True,
ch_0000000000001134,1795914960,26997,usd,succeeded,True,
ch_0000000000001135,1795954740,18417,usd,succeeded,True,
ch_0000000000001136,1795927500,89450,usd,succeeded,True,
ch_0000000000001137,1795986600,23201,usd,succeeded,True,
ch_0000000000001138,1795969260,30245,usd,succeeded,True,
ch_0000000000001139,1795982880,119500,usd,succeeded,True,
ch_000000000000113a,1795919220,35395,usd,succeeded,True,
ch_000000000000113b,1795923300,28142,usd,succeeded,True,
ch_000000000000113c,1795927620,53407,usd,succeeded,True,
ch_000000000000113d,1795958100,12811,usd,succeeded,True,
ch_000000000000113e,1795985940,10923,usd,succeeded,True,
ch_000000000000113f,1795914540,38444,usd,succeeded,True,
ch_0000000000001140,1795975980,13288,usd,succeeded,True,
ch_0000000000001141,1795932120,5419,usd,succeeded,True,
ch_0000000000001142,1795913220,22742,usd,succeeded,True,
ch_0000000000001143,1795975500,156779,usd,succeeded,True,
ch_0000000000001144,1795988460,35135,usd,succeeded,True,
ch_0000000000001145,1796034480,73181,usd,failed,True,
ch_0000000000001146,1795998540,34639,usd,succeeded,True,
ch_0000000000001147,1796031600,36857,usd,succeeded,True,
ch_0000000000001148,1796027280,5556,usd,succeeded,True,
ch_0000000000001149,1796039460,11974,usd,succeeded,True,
ch_000000000000114a,1796070300,45305,usd,succeeded,True,
ch_000000000000114b,1796048880,68941,usd,succeeded,True,
ch_000000000000114c,1795997880,18829,usd,succeeded,True,
ch_000000000000114d,1796028300,33646,usd,succeeded,True,
ch_000000000000114e,1796048520,40282,usd,succeeded,True,
ch_000000000000114f,1796009820,51574,usd,succeeded,True,
ch_0000000000001150,1796024040,85156,usd,succeeded,True,
ch_0000000000001151,1796032740,16260,usd,succeeded,True,
ch_0000000000001152,1796035920,28462,usd,succeeded,True,
ch_0000000000001153,1796078280,28507,usd,succeeded,True,
ch_0000000000001154,1796041560,27563,usd,succeeded,True,
ch_0000000000001155,1796051160,116114,usd,succeeded,True,
ch_0000000000001156,1796077560,53485,usd,succeeded,True,
ch_0000000000001157,1796020500,128347,usd,succeeded,True,
ch_0000000000001158,1796068500,12224,usd,succeeded,True,
ch_0000000000001159,1796038320,20222,usd,succeeded,True,
ch_000000000000115a,1796012400,10257,usd,succeeded,True,
ch_000000000000115b,1796067000,54454,usd,succeeded,True,
ch_000000000000115c,1796054760,61429,usd,succeeded,True,
ch_000000000000115d,1796028840,37875,usd,succeeded,True,
ch_000000000000115e,1796053500,24938,usd,succeeded,True,
ch_000000000000115f,1796016600,31526,usd,succeeded,True,
ch_0000000000001160,1796053380,30727,usd,succeeded,True,
ch_0000000000001161,1796036100,11178,usd,succeeded,True,
ch_0000000000001162,1796019780,36305,usd,succeeded,True,
ch_0000000000001163,1795998540,31461,usd,succeeded,True,
ch_0000000000001164,1796000100,67241,usd,succeeded,True,
ch_0000000000001165,1796021820,36451,usd,succeeded,True,
ch_0000000000001166,1796016240,5571,usd,succeeded,True,
ch_0000000000001167,1796041620,26487,usd,succeeded,True,
ch_0000000000001168,1796058120,28525,usd,failed,True,
ch_0000000000001169,1796001120,23275,usd,succeeded,True,
ch_000000000000116a,1796052900,46563,usd,succeeded,True,
ch_000000000000116b,1796000760,25727,usd,succeeded,True,
ch_000000000000116c,1796020140,60652,usd,succeeded,True,
ch_000000000000116d,1796031300,27000,usd,succeeded,True,
ch_000000000000116e,1796038080,64832,usd,succeeded,True,
ch_000000000000116f,1796000100,18067,usd,succeeded,True,
ch_0000000000001170,1795999680,16078,usd,succeeded,True,
ch_0000000000001171,1796077800,32996,usd,succeeded,True,
ch_0000000000001172,1796046600,14803,usd,succeeded,True,
ch_0000000000001173,1796044260,30135,usd,succeeded,True,
ch_0000000000001174,1796013540,4599,usd,succeeded,True,
ch_0000000000001175,1796069700,7813,usd,succeeded,True,
ch_0000000000001176,1796064720,18022,usd,succeeded,True,
ch_0000000000001177,1796001240,11898,usd,succeeded,True,
ch_0000000000001178,1796029560,18641,usd,succeeded,True,
ch_0000000000001179,1795999740,19366,usd,succeeded,True,
ch_000000000000117a,1796025540,69641,usd,succeeded,True,
ch_000000000000117b,1796054520,68632,usd,succeeded,True,
ch_000000000000117c,1796043120,16588,usd,succeeded,True,
ch_000000000000117d,1796024340,6740,usd,succeeded,True,
ch_000000000000117e,1796043360,32963,usd,succeeded,True,
ch_000000000000117f,1796072820,22825,usd,succeeded,True,
ch_0000000000001180,1796068260,6906,usd,succeeded,True,
ch_0000000000001181,1796063700,6769,usd,succeeded,True,
ch_0000000000001182,1796044320,17967,usd,succeeded,True,
ch_0000000000001183,1796079600,6748,usd,succeeded,True,
ch_0000000000001184,1796052720,78733,usd,succeeded,True,
ch_0000000000001185,1796046840,52928,usd,succeeded,True,
ch_0000000000001186,1796069040,25114,usd,succeeded,True,
ch_0000000000001187,1796009940,12436,usd,succeeded,True,
ch_0000000000001188,1796058720,7145,usd,succeeded,True,
ch_0000000000001189,1796049780,8710,usd,succeeded,True,
ch_000000000000118a,1796019960,35036,usd,succeeded,True,
ch_000000000000118b,1796002020,12853,usd,succeeded,True,
ch_000000000000118c,1796079240,43022,usd,succeeded,True,
ch_000000000000118d,1796015160,9823,usd,succeeded,True,
ch_000000000000118e,1796002920,29764,usd,succeeded,True,
ch_000000000000118f,1796013360,15505,usd,succeeded,True,
ch_0000000000001190,1796073780,14051,usd,succeeded,True,
ch_0000000000001191,1795997100,17522,usd,succeeded,True,
ch_0000000000001192,1796014320,64804,usd,succeeded,True,
ch_0000000000001193,1796082300,21351,usd,failed,True,
ch_0000000000001194,1796059080,45082,usd,succeeded,True,
ch_0000000000001195,1796025300,17665,usd,succeeded,True,
ch_0000000000001196,1796053020,74099,usd,succeeded,True,
ch_0000000000001197,1796020440,11840,usd,succeeded,True,
ch_0000000000001198,1796035800,26127,usd,succeeded,True,
ch_0000000000001199,1796027520,44768,usd,succeeded,True,
ch_000000000000119a,1796051700,69799,usd,succeeded,True,
ch_000000000000119b,1796060700,65404,usd,succeeded,True,
ch_000000000000119c,1796045760,28664,usd,succeeded,True,
ch_000000000000119d,1796038560,24749,usd,succeeded,True,
ch_000000000000119e,1796157840,55529,usd,succeeded,True,
ch_000000000000119f,1796156100,58095,usd,succeeded,True,
ch_00000000000011a0,1796137740,25995,usd,succeeded,True,
ch_00000000000011a1,1796102400,6613,usd,succeeded,True,
ch_00000000000011a2,1796127780,81759,usd,succeeded,True,
ch_00000000000011a3,1796098920,64551,usd,succeeded,True,
ch_00000000000011a4,1796162280,14166,usd,succeeded,True,
ch_00000000000011a5,1796122380,154487,usd,succeeded,True,
ch_00000000000011a6,1796135280,49343,usd,succeeded,True,
ch_00000000000011a7,1796126220,34771,usd,succeeded,True,
ch_00000000000011a8,1796126100,2688,usd,succeeded,True,
ch_00000000000011a9,1796169480,92122,usd,succeeded,True,
ch_00000000000011aa,1796127360,29264,usd,succeeded,True,
ch_00000000000011ab,1796096160,33071,usd,succeeded,True,
ch_00000000000011ac,1796086860,83243,usd,succeeded,True,
ch_00000000000011ad,1796143500,14466,usd,succeeded,True,
ch_00000000000011ae,1796169360,26226,usd,succeeded,True,
ch_00000000000011af,1796150280,31380,usd,succeeded,True,
ch_00000000000011b0,1796089020,52328,usd,succeeded,True,
ch_00000000000011b1,1796108820,95282,usd,succeeded,True,
ch_00000000000011b2,1796108280,20333,usd,succeeded,True,
ch_00000000000011b3,1796089320,5733,usd,succeeded,True,
ch_00000000000011b4,1796149380,43360,usd,succeeded,True,
ch_00000000000011b5,1796099040,38845,usd,succeeded,True,
ch_00000000000011b6,1796092440,47339,usd,succeeded,True,
ch_00000000000011b7,1796107680,45248,usd,succeeded,True,
ch_00000000000011b8,1796129520,19016,usd,succeeded,True,
ch_00000000000011b9,1796142000,32044,usd,succeeded,True,
ch_00000000000011ba,1796167980,35884,usd,succeeded,True,
ch_00000000000011bb,1796087340,65315,usd,succeeded,True,
ch_00000000000011bc,1796100060,61790,usd,succeeded,True,
ch_00000000000011bd,1796126280,4239,usd,succeeded,True,
ch_00000000000011be,1796114880,74690,usd,succeeded,True,
ch_00000000000011bf,1796085660,34813,usd,succeeded,True,
ch_00000000000011c0,1796143200,48106,usd,succeeded,True,
ch_00000000000011c1,1796142720,5492,usd,succeeded,True,
ch_00000000000011c2,1796124960,27117,usd,succeeded,True,
ch_00000000000011c3,1796088660,16385,usd,succeeded,True,
ch_00000000000011c4,1796118540,6833,usd,succeeded,True,
ch_00000000000011c5,1796165640,77894,usd,succeeded,True,
ch_00000000000011c6,1796122740,41233,usd,succeeded,True,
ch_00000000000011c7,1796147760,7142,usd,succeeded,True,
ch_00000000000011c8,1796147100,16919,usd,succeeded,True,
ch_00000000000011c9,1796119980,80689,usd,succeeded,True,
ch_00000000000011ca,1796128920,17927,usd,succeeded,True,
ch_00000000000011cb,1796163540,16425,usd,succeeded,True,
ch_00000000000011cc,1796088720,90313,usd,succeeded,True,
ch_00000000000011cd,1796096340,230463,usd,succeeded,True,
ch_00000000000011ce,1796085780,2967,usd,succeeded,True,
ch_00000000000011cf,1796112120,30037,usd,succeeded,True,
ch_00000000000011d0,1796154840,12277,usd,succeeded,True,
ch_00000000000011d1,1796116320,49483,usd,succeeded,True,
ch_00000000000011d2,1796135460,18450,usd,succeeded,True,
ch_00000000000011d3,1796143200,104180,usd,succeeded,True,
ch_00000000000011d4,1796114640,66697,usd,succeeded,True,
ch_00000000000011d5,1796118600,44386,usd,succeeded,True,
ch_00000000000011d6,1796106480,49995,usd,succeeded,True,
ch_00000000000011d7,1796130840,20802,usd,succeeded,True,
ch_00000000000011d8,1796110800,30893,usd,succeeded,True,
ch_00000000000011d9,1796142420,25070,usd,succeeded,True,
ch_00000000000011da,1796083920,49964,usd,succeeded,True,
ch_00000000000011db,1796146860,19694,usd,succeeded,True,
ch_00000000000011dc,1796107560,64887,usd,succeeded,True,
ch_00000000000011dd,1796164020,29051,usd,succeeded,True,
ch_00000000000011de,1796113860,17855,usd,succeeded,True,
ch_00000000000011df,1796087760,33216,usd,succeeded,True,
ch_00000000000011e0,1796130060,27794,usd,succeeded,True,
ch_00000000000011e1,1796115360,24642,usd,succeeded,True,
ch_00000000000011e2,1796157360,38473,usd,succeeded,True,
ch_00000000000011e3,1796140200,53917,usd,succeeded,True,
ch_00000000000011e4,1796119800,32741,usd,succeeded,True,
ch_00000000000011e5,1796098080,52419,usd,succeeded,True,
ch_00000000000011e6,1796112180,22903,usd,succeeded,True,
ch_00000000000011e7,1796115900,16646,usd,succeeded,True,
ch_00000000000011e8,1796134080,22904,usd,succeeded,True,
ch_00000000000011e9,1796146260,40394,usd,succeeded,True,
ch_00000000000011ea,1796109240,132661,usd,succeeded,True,
ch_00000000000011eb,1796094840,48376,usd,succeeded,True,
ch_00000000000011ec,1796108880,36629,usd,succeeded,True,
ch_00000000000011ed,1796142300,47216,usd,succeeded,True,
ch_00000000000011ee,1796110080,9158,usd,succeeded,True,
ch_00000000000011ef,1796114520,4209,usd,succeeded,True,
ch_00000000000011f0,1796168040,26139,usd,succeeded,True,
ch_00000000000011f1,1796102940,43896,usd,succeeded,True,
ch_00000000000011f2,1796136300,7997,usd,succeeded,True,
ch_00000000000011f3,1796092320,35033,usd,succeeded,True,
ch_00000000000011f4,1796095740,47344,usd,succeeded,True,
ch_00000000000011f5,1796123280,40954,usd,succeeded,True,
ch_00000000000011f6,1796087760,2080,usd,succeeded,True,
ch_00000000000011f7,1796103120,6145,usd,succeeded,True,
ch_00000000000011f8,1796140380,18199,usd,succeeded,True,
ch_00000000000011f9,1796249820,66985,usd,succeeded,True,
ch_00000000000011fa,1796240400,98191,usd,succeeded,True,
ch_00000000000011fb,1796199240,91624,usd,succeeded,True,
ch_00000000000011fc,1796209020,31319,usd,succeeded,True,
ch_00000000000011fd,1796179620,13119,usd,succeeded,True,
ch_00000000000011fe,1796195880,32098,usd,succeeded,True,
ch_00000000000011ff,1796180100,18750,usd,succeeded,True,
ch_0000000000001200,1796190420,9627,usd,succeeded,True,
ch_0000000000001201,1796180940,36568,usd,succeeded,True,
ch_0000000000001202,1796183580,10120,usd,succeeded,True,
ch_0000000000001203,1796249580,14769,usd,succeeded,True,
ch_0000000000001204,1796270520,64388,usd,succeeded,True,
ch_0000000000001205,1796296200,4206,usd,succeeded,True,
ch_0000000000001206,1796294400,23789,usd,succeeded,True,
ch_0000000000001207,1796288880,14009,usd,succeeded,True,
ch_0000000000001208,1796286660,27358,usd,succeeded,True,
ch_0000000000001209,1796298600,8657,usd,succeeded,True,
ch_000000000000120a,1796310600,61910,usd,succeeded,True,
ch_000000000000120b,1796339400,52104,usd,succeeded,True,
ch_000000000000120c,1796283180,83322,usd,succeeded,True,
ch_000000000000120d,1796408700,41399,usd,succeeded,True,
ch_000000000000120e,1796427300,65509,usd,succeeded,True,
ch_000000000000120f,1796414280,31810,usd,succeeded,True,
ch_0000000000001210,1796409660,15322,usd,succeeded,True,
ch_0000000000001211,1796425800,77527,usd,succeeded,True,
ch_0000000000001212,1796427360,53379,usd,succeeded,True,
ch_0000000000001213,1796356740,64610,usd,succeeded,True,
ch_0000000000001214,1796416140,24016,usd,succeeded,True,
ch_0000000000001215,1796347560,65146,usd,succeeded,True,
ch_0000000000001216,1796361180,30686,usd,succeeded,True,
ch_0000000000001217,1796406780,65115,usd,succeeded,True,
ch_0000000000001218,1796350080,12944,usd,succeeded,True,
ch_0000000000001219,1796399580,118981,usd,succeeded,True,
ch_000000000000121a,1796356980,21337,usd,succeeded,True,
ch_000000000000121b,1796418840,5080,usd,succeeded,True,
ch_000000000000121c,1796403180,24094,usd,succeeded,True,
ch_000000000000121d,1796418300,36416,usd,succeeded,True,
ch_000000000000121e,1796386560,30997,usd,succeeded,True,
ch_000000000000121f,1796414940,15279,usd,succeeded,True,
ch_0000000000001220,1796430960,54219,usd,succeeded,True,
ch_0000000000001221,1796492880,19750,usd,succeeded,True,
ch_0000000000001222,1796437620,86792,usd,succeeded,True,
ch_0000000000001223,1796473200,28462,usd,succeeded,True,
ch_0000000000001224,1796471220,22083,usd,succeeded,True,
ch_0000000000001225,1796475960,9215,usd,succeeded,True,
ch_0000000000001226,1796459520,29569,usd,succeeded,True,
ch_0000000000001227,1796494800,42056,usd,succeeded,True,
ch_0000000000001228,1796456640,30458,usd,succeeded,True,
ch_0000000000001229,1796511720,30123,usd,succeeded,True,
ch_000000000000122a,1796436840,11187,usd,succeeded,True,
ch_000000000000122b,1796494260,9221,usd,succeeded,True,
ch_000000000000122c,1796478900,49630,usd,succeeded,True,
ch_000000000000122d,1796429580,33918,usd,succeeded,True,
ch_000000000000122e,1796515980,88736,usd,succeeded,True,
ch_000000000000122f,1796590080,45158,usd,succeeded,True,
ch_0000000000001230,1796560320,56185,usd,succeeded,True,
ch_0000000000001231,1796539860,4504,usd,succeeded,True,
ch_0000000000001232,1796588220,66285,usd,succeeded,True,
ch_0000000000001233,1796547480,125496,usd,succeeded,True,
ch_0000000000001234,1796578500,50625,usd,succeeded,True,
ch_0000000000001235,1796581920,85818,usd,succeeded,True,
