id,product_id,title,sku,price,compare_at_price,option1,option2,option3,inventory_item_id,inventory_quantity,requires_shipping,taxable,barcode,weight,weight_unit,created_at,updated_at
2003341,1000562,8 / Chestnut,FB-0562-8-CHE,233.93,,8,Chestnut,,3003341,142,True,True,NW10005622003341,1.2,kg,2024-11-09T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003342,1000562,8 / Tan,FB-0562-8-TAN,156.9,,8,Tan,,3003342,150,True,True,NW10005622003342,0.97,kg,2024-11-09T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003343,1000562,8 / Brown,FB-0562-8-BRO,263.53,,8,Brown,,3003343,118,True,True,NW10005622003343,0.38,kg,2024-11-09T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003344,1000562,9 / Chestnut,FB-0562-9-CHE,201.64,,9,Chestnut,,3003344,39,True,True,NW10005622003344,1.22,kg,2024-11-09T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003345,1000562,9 / Tan,FB-0562-9-TAN,192.66,,9,Tan,,3003345,175,True,True,NW10005622003345,1.19,kg,2024-11-09T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003346,1000562,9 / Brown,FB-0562-9-BRO,227.79,,9,Brown,,3003346,108,True,True,NW10005622003346,0.64,kg,2024-11-09T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003347,1000563,7 / Black,FB-0563-7-BLA,277.15,,7,Black,,3003347,150,True,True,NW10005632003347,0.49,kg,2022-10-24T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003348,1000563,7 / Chestnut,FB-0563-7-CHE,271.17,,7,Chestnut,,3003348,173,True,True,NW10005632003348,0.45,kg,2022-10-24T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003349,1000564,7 / Black,FB-0564-7-BLA,238.07,,7,Black,,3003349,174,True,True,NW10005642003349,0.33,kg,2022-08-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003350,1000564,8 / Black,FB-0564-8-BLA,179.05,,8,Black,,3003350,167,True,True,NW10005642003350,1.11,kg,2022-08-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003351,1000564,9 / Black,FB-0564-9-BLA,274.84,,9,Black,,3003351,23,True,True,NW10005642003351,0.28,kg,2022-08-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003352,1000564,10 / Black,FB-0564-10-BLA,219.08,,10,Black,,3003352,85,True,True,NW10005642003352,1.26,kg,2022-08-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003353,1000564,11 / Black,FB-0564-11-BLA,315.78,,11,Black,,3003353,149,True,True,NW10005642003353,0.28,kg,2022-08-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003354,1000565,7 / Brown,FB-0565-7-BRO,203.35,,7,Brown,,3003354,123,True,True,NW10005652003354,0.33,kg,2024-10-27T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003355,1000565,7 / Tan,FB-0565-7-TAN,199.7,,7,Tan,,3003355,64,True,True,NW10005652003355,1.16,kg,2024-10-27T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003356,1000565,7 / Chestnut,FB-0565-7-CHE,169.68,,7,Chestnut,,3003356,76,True,True,NW10005652003356,0.48,kg,2024-10-27T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003357,1000565,8 / Brown,FB-0565-8-BRO,209.75,,8,Brown,,3003357,86,True,True,NW10005652003357,0.99,kg,2024-10-27T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003358,1000565,8 / Tan,FB-0565-8-TAN,174.24,,8,Tan,,3003358,152,True,True,NW10005652003358,0.46,kg,2024-10-27T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003359,1000565,8 / Chestnut,FB-0565-8-CHE,288.52,,8,Chestnut,,3003359,166,True,True,NW10005652003359,1.03,kg,2024-10-27T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003360,1000566,7 / Brown,FB-0566-7-BRO,150.63,,7,Brown,,3003360,128,True,True,NW10005662003360,0.27,kg,2022-11-17T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003361,1000566,7 / Black,FB-0566-7-BLA,267.23,,7,Black,,3003361,128,True,True,NW10005662003361,0.66,kg,2022-11-17T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003362,1000566,8 / Brown,FB-0566-8-BRO,168.97,,8,Brown,,3003362,35,True,True,NW10005662003362,0.75,kg,2022-11-17T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003363,1000566,8 / Black,FB-0566-8-BLA,189.28,,8,Black,,3003363,54,True,True,NW10005662003363,0.43,kg,2022-11-17T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003364,1000567,7 / Brown,FB-0567-7-BRO,297.98,,7,Brown,,3003364,95,True,True,NW10005672003364,0.41,kg,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003365,1000567,7 / Chestnut,FB-0567-7-CHE,166.41,,7,Chestnut,,3003365,48,True,True,NW10005672003365,0.95,kg,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003366,1000567,7 / Black,FB-0567-7-BLA,260.24,,7,Black,,3003366,78,True,True,NW10005672003366,1.31,kg,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003367,1000568,7 / Tan,FB-0568-7-TAN,250.29,,7,Tan,,3003367,180,True,True,NW10005682003367,1.02,kg,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003368,1000568,7 / Black,FB-0568-7-BLA,219.97,,7,Black,,3003368,180,True,True,NW10005682003368,1.18,kg,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003369,1000568,8 / Tan,FB-0568-8-TAN,202.17,,8,Tan,,3003369,126,True,True,NW10005682003369,1.09,kg,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003370,1000568,8 / Black,FB-0568-8-BLA,202.65,,8,Black,,3003370,77,True,True,NW10005682003370,0.53,kg,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003371,1000568,9 / Tan,FB-0568-9-TAN,251.97,,9,Tan,,3003371,74,True,True,NW10005682003371,1.41,kg,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003372,1000568,9 / Black,FB-0568-9-BLA,209.52,,9,Black,,3003372,176,True,True,NW10005682003372,0.49,kg,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003373,1000568,10 / Tan,FB-0568-10-TAN,266.17,,10,Tan,,3003373,174,True,True,NW10005682003373,1.1,kg,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003374,1000568,10 / Black,FB-0568-10-BLA,281.41,,10,Black,,3003374,86,True,True,NW10005682003374,0.9,kg,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003375,1000569,7 / Tan,FB-0569-7-TAN,305.86,,7,Tan,,3003375,21,True,True,NW10005692003375,0.84,kg,2023-03-17T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003376,1000569,8 / Tan,FB-0569-8-TAN,160.76,,8,Tan,,3003376,60,True,True,NW10005692003376,1.32,kg,2023-03-17T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003377,1000569,9 / Tan,FB-0569-9-TAN,246.92,,9,Tan,,3003377,154,True,True,NW10005692003377,0.53,kg,2023-03-17T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003378,1000569,10 / Tan,FB-0569-10-TAN,232.74,,10,Tan,,3003378,68,True,True,NW10005692003378,0.28,kg,2023-03-17T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003379,1000569,11 / Tan,FB-0569-11-TAN,315.91,,11,Tan,,3003379,145,True,True,NW10005692003379,0.31,kg,2023-03-17T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003380,1000570,7 / Tan,FB-0570-7-TAN,311.82,,7,Tan,,3003380,63,True,True,NW10005702003380,0.27,kg,2023-05-19T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003381,1000570,7 / Black,FB-0570-7-BLA,225.83,,7,Black,,3003381,69,True,True,NW10005702003381,1.35,kg,2023-05-19T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003382,1000570,8 / Tan,FB-0570-8-TAN,254.43,,8,Tan,,3003382,83,True,True,NW10005702003382,1.31,kg,2023-05-19T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003383,1000570,8 / Black,FB-0570-8-BLA,315.02,,8,Black,,3003383,90,True,True,NW10005702003383,1.18,kg,2023-05-19T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003384,1000570,9 / Tan,FB-0570-9-TAN,293.26,,9,Tan,,3003384,57,True,True,NW10005702003384,0.22,kg,2023-05-19T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003385,1000570,9 / Black,FB-0570-9-BLA,210.63,,9,Black,,3003385,96,True,True,NW10005702003385,0.41,kg,2023-05-19T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003386,1000570,10 / Tan,FB-0570-10-TAN,291.18,,10,Tan,,3003386,110,True,True,NW10005702003386,0.21,kg,2023-05-19T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003387,1000570,10 / Black,FB-0570-10-BLA,283.27,,10,Black,,3003387,114,True,True,NW10005702003387,0.89,kg,2023-05-19T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003388,1000570,11 / Tan,FB-0570-11-TAN,233.6,,11,Tan,,3003388,113,True,True,NW10005702003388,1.41,kg,2023-05-19T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003389,1000570,11 / Black,FB-0570-11-BLA,148.24,,11,Black,,3003389,166,True,True,NW10005702003389,0.21,kg,2023-05-19T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003390,1000570,12 / Tan,FB-0570-12-TAN,235.22,,12,Tan,,3003390,25,True,True,NW10005702003390,0.25,kg,2023-05-19T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003391,1000570,12 / Black,FB-0570-12-BLA,190.17,,12,Black,,3003391,32,True,True,NW10005702003391,0.7,kg,2023-05-19T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003392,1000571,7 / Navy,FD-0571-7-NAV,87.61,,7,Navy,,3003392,180,True,True,NW10005712003392,0.87,kg,2022-08-13T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003393,1000572,7 / Black,FD-0572-7-BLA,70.08,,7,Black,,3003393,128,True,True,NW10005722003393,1.29,kg,2024-01-06T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003394,1000572,7 / Navy,FD-0572-7-NAV,67.47,,7,Navy,,3003394,167,True,True,NW10005722003394,0.83,kg,2024-01-06T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003395,1000572,8 / Black,FD-0572-8-BLA,83.11,,8,Black,,3003395,147,True,True,NW10005722003395,0.39,kg,2024-01-06T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003396,1000572,8 / Navy,FD-0572-8-NAV,74.0,,8,Navy,,3003396,53,True,True,NW10005722003396,1.44,kg,2024-01-06T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003397,1000572,9 / Black,FD-0572-9-BLA,73.19,,9,Black,,3003397,151,True,True,NW10005722003397,1.06,kg,2024-01-06T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003398,1000572,9 / Navy,FD-0572-9-NAV,86.33,,9,Navy,,3003398,179,True,True,NW10005722003398,0.45,kg,2024-01-06T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003399,1000572,10 / Black,FD-0572-10-BLA,75.08,,10,Black,,3003399,113,True,True,NW10005722003399,1.42,kg,2024-01-06T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003400,1000572,10 / Navy,FD-0572-10-NAV,84.84,,10,Navy,,3003400,94,True,True,NW10005722003400,1.29,kg,2024-01-06T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003401,1000573,7 / Tan,FD-0573-7-TAN,78.24,,7,Tan,,3003401,23,True,True,NW10005732003401,1.25,kg,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003402,1000574,7 / White,FD-0574-7-WHI,75.92,,7,White,,3003402,159,True,True,NW10005742003402,0.46,kg,2024-09-11T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003403,1000574,8 / White,FD-0574-8-WHI,78.91,,8,White,,3003403,90,True,True,NW10005742003403,0.95,kg,2024-09-11T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003404,1000574,9 / White,FD-0574-9-WHI,84.78,,9,White,,3003404,172,True,True,NW10005742003404,0.7,kg,2024-09-11T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003405,1000574,10 / White,FD-0574-10-WHI,82.27,,10,White,,3003405,155,True,True,NW10005742003405,0.42,kg,2024-09-11T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003406,1000574,11 / White,FD-0574-11-WHI,60.42,,11,White,,3003406,67,True,True,NW10005742003406,1.46,kg,2024-09-11T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003407,1000575,7 / Tan,FD-0575-7-TAN,59.2,,7,Tan,,3003407,38,True,True,NW10005752003407,0.25,kg,2022-09-07T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003408,1000575,7 / Black,FD-0575-7-BLA,77.24,,7,Black,,3003408,114,True,True,NW10005752003408,0.51,kg,2022-09-07T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003409,1000576,7 / Tan,FD-0576-7-TAN,86.5,,7,Tan,,3003409,57,True,True,NW10005762003409,1.36,kg,2022-11-26T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003410,1000576,7 / Black,FD-0576-7-BLA,58.2,,7,Black,,3003410,174,True,True,NW10005762003410,0.55,kg,2022-11-26T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003411,1000576,8 / Tan,FD-0576-8-TAN,82.41,,8,Tan,,3003411,82,True,True,NW10005762003411,0.41,kg,2022-11-26T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003412,1000576,8 / Black,FD-0576-8-BLA,68.69,,8,Black,,3003412,112,True,True,NW10005762003412,1.09,kg,2022-11-26T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003413,1000576,9 / Tan,FD-0576-9-TAN,86.61,,9,Tan,,3003413,174,True,True,NW10005762003413,1.3,kg,2022-11-26T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003414,1000576,9 / Black,FD-0576-9-BLA,62.85,,9,Black,,3003414,126,True,True,NW10005762003414,0.81,kg,2022-11-26T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003415,1000577,7 / Black,FD-0577-7-BLA,78.71,,7,Black,,3003415,196,True,True,NW10005772003415,1.19,kg,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003416,1000577,7 / White,FD-0577-7-WHI,62.88,,7,White,,3003416,26,True,True,NW10005772003416,0.87,kg,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003417,1000577,7 / Navy,FD-0577-7-NAV,64.77,,7,Navy,,3003417,186,True,True,NW10005772003417,0.98,kg,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003418,1000577,8 / Black,FD-0577-8-BLA,82.04,,8,Black,,3003418,40,True,True,NW10005772003418,0.4,kg,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003419,1000577,8 / White,FD-0577-8-WHI,80.06,,8,White,,3003419,21,True,True,NW10005772003419,0.2,kg,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003420,1000577,8 / Navy,FD-0577-8-NAV,79.57,,8,Navy,,3003420,150,True,True,NW10005772003420,0.43,kg,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003421,1000577,9 / Black,FD-0577-9-BLA,81.99,,9,Black,,3003421,85,True,True,NW10005772003421,1.03,kg,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003422,1000577,9 / White,FD-0577-9-WHI,85.79,,9,White,,3003422,122,True,True,NW10005772003422,1.06,kg,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003423,1000577,9 / Navy,FD-0577-9-NAV,66.77,,9,Navy,,3003423,117,True,True,NW10005772003423,0.7,kg,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003424,1000577,10 / Black,FD-0577-10-BLA,73.31,,10,Black,,3003424,108,True,True,NW10005772003424,0.73,kg,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003425,1000577,10 / White,FD-0577-10-WHI,71.35,,10,White,,3003425,136,True,True,NW10005772003425,0.5,kg,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003426,1000577,10 / Navy,FD-0577-10-NAV,63.81,,10,Navy,,3003426,175,True,True,NW10005772003426,0.98,kg,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003427,1000578,7 / Black,FD-0578-7-BLA,61.82,,7,Black,,3003427,138,True,True,NW10005782003427,1.04,kg,2023-04-13T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003428,1000578,7 / Navy,FD-0578-7-NAV,63.9,,7,Navy,,3003428,147,True,True,NW10005782003428,0.53,kg,2023-04-13T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003429,1000578,7 / Tan,FD-0578-7-TAN,66.29,,7,Tan,,3003429,31,True,True,NW10005782003429,0.97,kg,2023-04-13T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003430,1000578,8 / Black,FD-0578-8-BLA,62.14,,8,Black,,3003430,114,True,True,NW10005782003430,0.47,kg,2023-04-13T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003431,1000578,8 / Navy,FD-0578-8-NAV,62.96,,8,Navy,,3003431,67,True,True,NW10005782003431,0.77,kg,2023-04-13T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003432,1000578,8 / Tan,FD-0578-8-TAN,64.44,,8,Tan,,3003432,80,True,True,NW10005782003432,1.17,kg,2023-04-13T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003433,1000578,9 / Black,FD-0578-9-BLA,73.3,,9,Black,,3003433,63,True,True,NW10005782003433,0.64,kg,2023-04-13T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003434,1000578,9 / Navy,FD-0578-9-NAV,78.06,,9,Navy,,3003434,48,True,True,NW10005782003434,0.38,kg,2023-04-13T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003435,1000578,9 / Tan,FD-0578-9-TAN,82.6,,9,Tan,,3003435,86,True,True,NW10005782003435,0.95,kg,2023-04-13T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003436,1000578,10 / Black,FD-0578-10-BLA,86.33,,10,Black,,3003436,136,True,True,NW10005782003436,0.88,kg,2023-04-13T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003437,1000578,10 / Navy,FD-0578-10-NAV,85.72,,10,Navy,,3003437,194,True,True,NW10005782003437,0.55,kg,2023-04-13T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003438,1000578,10 / Tan,FD-0578-10-TAN,58.37,,10,Tan,,3003438,30,True,True,NW10005782003438,0.47,kg,2023-04-13T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003439,1000578,11 / Black,FD-0578-11-BLA,71.71,,11,Black,,3003439,133,True,True,NW10005782003439,0.92,kg,2023-04-13T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003440,1000578,11 / Navy,FD-0578-11-NAV,64.55,,11,Navy,,3003440,56,True,True,NW10005782003440,0.3,kg,2023-04-13T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003441,1000578,11 / Tan,FD-0578-11-TAN,65.77,,11,Tan,,3003441,63,True,True,NW10005782003441,0.76,kg,2023-04-13T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003442,1000579,7 / White,FD-0579-7-WHI,87.58,,7,White,,3003442,166,True,True,NW10005792003442,1.41,kg,2023-03-11T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003443,1000579,8 / White,FD-0579-8-WHI,69.36,,8,White,,3003443,51,True,True,NW10005792003443,0.95,kg,2023-03-11T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003444,1000580,7 / White,FD-0580-7-WHI,86.95,,7,White,,3003444,37,True,True,NW10005802003444,1.34,kg,2024-08-18T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003445,1000580,7 / Tan,FD-0580-7-TAN,79.53,,7,Tan,,3003445,137,True,True,NW10005802003445,0.9,kg,2024-08-18T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003446,1000580,7 / Black,FD-0580-7-BLA,72.19,,7,Black,,3003446,100,True,True,NW10005802003446,1.49,kg,2024-08-18T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003447,1000580,8 / White,FD-0580-8-WHI,58.01,,8,White,,3003447,31,True,True,NW10005802003447,0.45,kg,2024-08-18T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003448,1000580,8 / Tan,FD-0580-8-TAN,77.39,,8,Tan,,3003448,46,True,True,NW10005802003448,0.25,kg,2024-08-18T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003449,1000580,8 / Black,FD-0580-8-BLA,64.74,,8,Black,,3003449,89,True,True,NW10005802003449,0.55,kg,2024-08-18T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003450,1000580,9 / White,FD-0580-9-WHI,58.27,,9,White,,3003450,81,True,True,NW10005802003450,0.42,kg,2024-08-18T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003451,1000580,9 / Tan,FD-0580-9-TAN,65.36,,9,Tan,,3003451,97,True,True,NW10005802003451,0.28,kg,2024-08-18T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003452,1000580,9 / Black,FD-0580-9-BLA,58.19,,9,Black,,3003452,51,True,True,NW10005802003452,0.56,kg,2024-08-18T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003453,1000580,10 / White,FD-0580-10-WHI,81.28,,10,White,,3003453,70,True,True,NW10005802003453,0.26,kg,2024-08-18T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003454,1000580,10 / Tan,FD-0580-10-TAN,58.39,,10,Tan,,3003454,108,True,True,NW10005802003454,1.26,kg,2024-08-18T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003455,1000580,10 / Black,FD-0580-10-BLA,59.06,,10,Black,,3003455,141,True,True,NW10005802003455,0.9,kg,2024-08-18T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003456,1000581,7 / Navy,FD-0581-7-NAV,68.28,,7,Navy,,3003456,149,True,True,NW10005812003456,0.56,kg,2022-10-05T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003457,1000581,7 / Tan,FD-0581-7-TAN,63.8,,7,Tan,,3003457,44,True,True,NW10005812003457,1.08,kg,2022-10-05T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003458,1000581,7 / Black,FD-0581-7-BLA,79.15,,7,Black,,3003458,62,True,True,NW10005812003458,0.67,kg,2022-10-05T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003459,1000581,8 / Navy,FD-0581-8-NAV,76.56,,8,Navy,,3003459,58,True,True,NW10005812003459,0.32,kg,2022-10-05T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003460,1000581,8 / Tan,FD-0581-8-TAN,76.16,,8,Tan,,3003460,188,True,True,NW10005812003460,1.25,kg,2022-10-05T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003461,1000581,8 / Black,FD-0581-8-BLA,81.2,,8,Black,,3003461,79,True,True,NW10005812003461,0.25,kg,2022-10-05T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003462,1000581,9 / Navy,FD-0581-9-NAV,83.32,,9,Navy,,3003462,52,True,True,NW10005812003462,0.66,kg,2022-10-05T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003463,1000581,9 / Tan,FD-0581-9-TAN,59.68,,9,Tan,,3003463,140,True,True,NW10005812003463,0.97,kg,2022-10-05T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003464,1000581,9 / Black,FD-0581-9-BLA,71.58,,9,Black,,3003464,23,True,True,NW10005812003464,0.96,kg,2022-10-05T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003465,1000582,7 / Black,FD-0582-7-BLA,84.03,,7,Black,,3003465,120,True,True,NW10005822003465,0.83,kg,2022-06-09T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003466,1000582,7 / Navy,FD-0582-7-NAV,60.59,,7,Navy,,3003466,136,True,True,NW10005822003466,0.46,kg,2022-06-09T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003467,1000582,7 / White,FD-0582-7-WHI,78.1,,7,White,,3003467,52,True,True,NW10005822003467,1.27,kg,2022-06-09T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003468,1000582,8 / Black,FD-0582-8-BLA,72.11,,8,Black,,3003468,46,True,True,NW10005822003468,0.75,kg,2022-06-09T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003469,1000582,8 / Navy,FD-0582-8-NAV,86.66,,8,Navy,,3003469,26,True,True,NW10005822003469,0.28,kg,2022-06-09T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003470,1000582,8 / White,FD-0582-8-WHI,74.52,,8,White,,3003470,149,True,True,NW10005822003470,0.25,kg,2022-06-09T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003471,1000582,9 / Black,FD-0582-9-BLA,63.06,,9,Black,,3003471,138,True,True,NW10005822003471,0.47,kg,2022-06-09T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003472,1000582,9 / Navy,FD-0582-9-NAV,60.53,,9,Navy,,3003472,81,True,True,NW10005822003472,0.74,kg,2022-06-09T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003473,1000582,9 / White,FD-0582-9-WHI,84.98,,9,White,,3003473,85,True,True,NW10005822003473,0.29,kg,2022-06-09T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003474,1000582,10 / Black,FD-0582-10-BLA,63.78,,10,Black,,3003474,58,True,True,NW10005822003474,1.37,kg,2022-06-09T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003475,1000582,10 / Navy,FD-0582-10-NAV,73.69,,10,Navy,,3003475,180,True,True,NW10005822003475,0.31,kg,2022-06-09T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003476,1000582,10 / White,FD-0582-10-WHI,80.37,,10,White,,3003476,152,True,True,NW10005822003476,0.51,kg,2022-06-09T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003477,1000582,11 / Black,FD-0582-11-BLA,74.84,,11,Black,,3003477,126,True,True,NW10005822003477,0.52,kg,2022-06-09T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003478,1000582,11 / Navy,FD-0582-11-NAV,69.75,,11,Navy,,3003478,155,True,True,NW10005822003478,0.55,kg,2022-06-09T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003479,1000582,11 / White,FD-0582-11-WHI,62.54,,11,White,,3003479,168,True,True,NW10005822003479,0.32,kg,2022-06-09T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003480,1000582,12 / Black,FD-0582-12-BLA,58.38,,12,Black,,3003480,30,True,True,NW10005822003480,0.44,kg,2022-06-09T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003481,1000582,12 / Navy,FD-0582-12-NAV,64.87,,12,Navy,,3003481,131,True,True,NW10005822003481,0.58,kg,2022-06-09T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003482,1000582,12 / White,FD-0582-12-WHI,78.06,,12,White,,3003482,173,True,True,NW10005822003482,0.93,kg,2022-06-09T00:00:00+00:00,2026-12-31T23:59:00+00:00
2003483,1000583,7 / Navy,FD-0583-7-NAV,61.65,,7,Navy,,3003483,163,True,True,NW10005832003483,1.45,kg,2024-04-06T00:00:00+00:00,2026-12-31T23:59:00+00:00
